"","R","G","B","x","y","type","imname","zoiCx","zoiCy"
"2674",162,152,103,1280.64367816092,1033.2183908046,"G","42",1268,1270
"2675",160,172,106,1151.90804597701,1033.2183908046,"G","42",1268,1270
"2676",46,34,18,1150.75862068966,972.298850574713,"G","42",1268,1270
"2677",66,48,38,1195.58620689655,903.333333333333,"G","42",1268,1270
"2678",189,162,132,1454.20689655172,952.758620689655,"G","42",1268,1270
"2679",127,98,82,1479.49425287356,1038.96551724138,"G","42",1268,1270
"2680",87,68,51,1542.71264367816,1113.67816091954,"G","42",1268,1270
"2681",224,224,160,1600.18390804598,1060.80459770115,"G","42",1268,1270
"2682",189,165,129,1613.97701149425,1129.77011494253,"G","42",1268,1270
"2683",127,97,63,1538.11494252874,1171.14942528736,"G","42",1268,1270
"2684",73,60,44,1507.08045977011,1101.03448275862,"G","42",1268,1270
"2685",216,183,138,1372.59770114943,1014.8275862069,"G","42",1268,1270
"2686",214,190,166,1447.31034482759,957.35632183908,"G","42",1268,1270
"2687",169,138,107,1490.98850574713,1061.95402298851,"G","42",1268,1270
"2688",212,193,161,1523.1724137931,1138.96551724138,"G","42",1268,1270
"2689",74,62,14,1450.75862068966,1184.94252873563,"G","42",1268,1270
"2690",72,49,15,1496.73563218391,1236.66666666667,"G","42",1268,1270
"2691",165,144,117,1466.85057471264,1129.77011494253,"G","42",1268,1270
"2692",82,56,23,1561.10344827586,1060.80459770115,"G","42",1268,1270
"2693",251,243,194,1590.98850574713,1107.93103448276,"G","42",1268,1270
"2694",71,39,16,1393.28735632184,1019.42528735632,"G","42",1268,1270
"2695",255,241,235,1215.12643678161,937.816091954023,"G","42",1268,1270
"2696",82,77,35,1118.57471264368,1045.86206896552,"G","42",1268,1270
"2697",64,60,23,1148.45977011494,905.632183908046,"G","42",1268,1270
"2698",64,54,27,1201.33333333333,865.402298850575,"G","42",1268,1270
"2699",150,124,89,1243.86206896552,942.413793103448,"G","42",1268,1270
"2700",94,85,20,1333.51724137931,967.701149425287,"G","42",1268,1270
"2701",83,67,52,1271.44827586207,864.252873563218,"G","42",1268,1270
"2702",52,36,11,1354.20689655172,950.459770114943,"G","42",1268,1270
"2703",223,201,164,1446.16091954023,1089.54022988506,"G","42",1268,1270
"2704",76,65,33,1530.06896551724,1110.22988505747,"G","42",1268,1270
"2705",181,175,153,1499.03448275862,1272.29885057471,"G","42",1268,1270
"2706",114,124,53,1441.5632183908,1325.1724137931,"G","42",1268,1270
"2707",160,184,72,1593.28735632184,1512.52873563218,"G","42",1268,1270
"2708",246,255,206,1576.04597701149,1535.51724137931,"G","42",1268,1270
"2709",37,58,15,1494.4367816092,1567.70114942529,"G","42",1268,1270
"2710",128,165,72,1397.88505747126,1641.26436781609,"G","42",1268,1270
"2711",133,166,87,1246.16091954023,1514.8275862069,"G","42",1268,1270
"2712",32,44,6,988.689655172414,1241.26436781609,"G","42",1268,1270
"2713",59,100,22,886.390804597701,1104.48275862069,"G","42",1268,1270
"2714",38,67,9,881.793103448276,1037.81609195402,"G","42",1268,1270
"2715",17,33,0,858.804597701149,1088.3908045977,"G","42",1268,1270
"2716",13,32,10,881.793103448276,1078.04597701149,"G","42",1268,1270
"2717",95,133,50,858.804597701149,859.655172413793,"G","42",1268,1270
"2718",124,134,47,1019.72413793103,943.563218390805,"G","42",1268,1270
"2719",73,75,10,1162.25287356322,905.632183908046,"G","42",1268,1270
"2720",156,179,133,1234.66666666667,843.563218390805,"G","42",1268,1270
"2721",128,169,91,1432.36781609195,859.655172413793,"G","42",1268,1270
"2722",137,176,121,1547.31034482759,907.931034482759,"G","42",1268,1270
"2723",218,192,155,1557.65517241379,1137.81609195402,"G","42",1268,1270
"2724",83,48,18,1568,1172.29885057471,"G","42",1268,1270
"2725",255,255,205,1574.89655172414,1196.4367816092,"G","42",1268,1270
"2726",7,43,0,2693.24137931035,1286.37931034483,"G","43",3076,845
"2727",119,164,45,2719.67816091954,1290.97701149425,"G","43",3076,845
"2728",17,39,0,2750.71264367816,1269.13793103448,"G","43",3076,845
"2729",73,107,0,2801.28735632184,1246.14942528736,"G","43",3076,845
"2730",85,123,22,2848.41379310345,1203.62068965517,"G","43",3076,845
"2731",53,67,8,2895.54022988506,1105.91954022988,"G","43",3076,845
"2732",128,178,31,2947.26436781609,993.275862068965,"G","43",3076,845
"2733",86,125,46,3138.06896551724,938.103448275862,"G","43",3076,845
"2734",81,123,13,3096.68965517241,1025.45977011494,"G","43",3076,845
"2735",132,190,26,2877.14942528736,899.022988505747,"G","43",3076,845
"2736",220,244,196,2884.04597701149,753.045977011494,"G","43",3076,845
"2737",132,181,56,2778.29885057471,600.172413793103,"G","43",3076,845
"2738",71,110,1,3121.97701149425,515.114942528736,"G","43",3076,845
"2739",24,51,0,3441.51724137931,464.540229885057,"G","43",3076,845
"2740",22,35,0,3279.44827586207,458.793103448276,"G","43",3076,845
"2741",27,12,0,3271.40229885057,430.057471264368,"G","43",3076,845
"2742",54,69,4,3043.81609195402,402.471264367816,"G","43",3076,845
"2743",66,104,21,2941.51724137931,426.609195402299,"G","43",3076,845
"2744",107,149,47,2846.11494252874,505.919540229885,"G","43",3076,845
"2745",148,195,65,3456.45977011494,772.586206896552,"G","43",3076,845
"2746",16,25,0,3461.05747126437,895.574712643678,"G","43",3076,845
"2747",149,182,52,3426.57471264368,1008.2183908046,"G","43",3076,845
"2748",162,199,57,3423.12643678161,1100.1724137931,"G","43",3076,845
"2749",49,85,0,3446.11494252874,1008.2183908046,"G","43",3076,845
"2750",108,141,50,3463.35632183908,1012.81609195402,"G","43",3076,845
"2751",42,64,0,3442.66666666667,1074.88505747126,"G","43",3076,845
"2752",49,87,0,3190.94252873563,945,"G","43",3076,845
"2753",118,145,76,3284.04597701149,731.206896551724,"G","43",3076,845
"2754",123,177,21,3218.52873563218,722.011494252873,"G","43",3076,845
"2755",141,188,56,3202.4367816092,661.091954022988,"G","43",3076,845
"2756",188,243,90,2854.16091954023,886.379310344828,"G","43",3076,845
"2757",39,72,0,2767.95402298851,839.252873563218,"G","43",3076,845
"2758",74,90,2,2656.45977011494,947.298850574713,"G","43",3076,845
"2759",93,131,30,2720.8275862069,980.632183908046,"G","43",3076,845
"2760",98,139,19,2647.26436781609,730.057471264368,"G","43",3076,845
"2761",70,111,7,2680.59770114943,707.068965517241,"G","43",3076,845
"2762",128,166,55,2695.54022988506,573.735632183908,"G","43",3076,845
"2763",23,40,0,2662.20689655172,486.379310344828,"G","43",3076,845
"2764",130,177,73,2739.2183908046,432.35632183908,"G","43",3076,845
"2765",87,116,34,3005.88505747126,556.494252873563,"G","43",3076,845
"2766",77,108,15,3363.35632183908,461.091954022988,"G","43",3076,845
"2767",38,56,4,3458.75862068966,415.114942528736,"G","43",3076,845
"2768",63,85,3,3507.03448275862,381.781609195402,"G","43",3076,845
"2769",64,85,6,3520.8275862069,384.080459770115,"G","43",3076,845
"2770",50,73,1,3531.1724137931,487.528735632184,"G","43",3076,845
"2771",189,226,95,3530.02298850575,524.310344827586,"G","43",3076,845
"2772",51,73,9,3541.51724137931,495.574712643678,"G","43",3076,845
"2773",130,177,75,487.287356321839,2008.85057471264,"G","44",862,1710
"2774",128,182,70,563.149425287356,2007.70114942529,"G","44",862,1710
"2775",132,164,53,606.827586206897,1996.20689655172,"G","44",862,1710
"2776",99,148,31,617.172413793103,1952.52873563218,"G","44",862,1710
"2777",108,159,56,502.229885057471,1850.22988505747,"G","44",862,1710
"2778",136,127,62,505.67816091954,1777.81609195402,"G","44",862,1710
"2779",149,187,102,558.551724137931,1705.40229885057,"G","44",862,1710
"2780",160,204,106,849.35632183908,1826.09195402299,"G","44",862,1710
"2781",149,168,113,1056.25287356322,1705.40229885057,"G","44",862,1710
"2782",157,197,108,564.298850574713,1453.67816091954,"G","44",862,1710
"2783",141,131,62,720.620689655172,1303.10344827586,"G","44",862,1710
"2784",155,146,103,787.287356321839,1331.83908045977,"G","44",862,1710
"2785",168,184,113,804.528735632184,1328.3908045977,"G","44",862,1710
"2786",124,138,53,829.816091954023,1331.83908045977,"G","44",862,1710
"2787",106,120,58,836.712643678161,1336.4367816092,"G","44",862,1710
"2788",177,188,120,767.747126436782,1326.09195402299,"G","44",862,1710
"2789",129,167,66,819.471264367816,1304.25287356322,"G","44",862,1710
"2790",136,168,67,937.862068965517,1275.51724137931,"G","44",862,1710
"2791",82,127,24,1034.41379310345,1301.95402298851,"G","44",862,1710
"2792",93,144,26,1103.37931034483,1275.51724137931,"G","44",862,1710
"2793",129,177,68,1133.26436781609,1299.65517241379,"G","44",862,1710
"2794",128,174,76,1193.03448275862,1349.08045977011,"G","44",862,1710
"2795",120,166,78,1276.94252873563,1295.05747126437,"G","44",862,1710
"2796",118,168,53,1279.24137931034,1331.83908045977,"G","44",862,1710
"2797",122,166,51,1259.70114942529,1341.03448275862,"G","44",862,1710
"2798",219,223,186,733.264367816092,2039.88505747126,"W","44",862,1710
"2799",233,243,244,729.816091954023,2035.28735632184,"W","44",862,1710
"2800",232,252,240,1182.68965517241,1868.62068965517,"W","44",862,1710
"2801",246,250,251,1178.09195402299,1868.62068965517,"W","44",862,1710
"2802",254,255,242,1125.2183908046,1608.85057471264,"W","44",862,1710
"2803",244,255,247,1018.32183908046,1593.90804597701,"W","44",862,1710
"2804",250,255,58,556.252873563218,2191.6091954023,"Y","44",862,1710
"2805",246,255,79,494.183908045977,2113.44827586207,"Y","44",862,1710
"2806",238,254,59,432.114942528736,1849.08045977011,"Y","44",862,1710
"2807",218,216,35,773.494252873563,1967.47126436782,"Y","44",862,1710
"2808",233,242,37,806.827586206897,1950.22988505747,"Y","44",862,1710
"2809",251,255,97,880.390804597701,1942.18390804598,"Y","44",862,1710
"2810",251,254,75,1260.85057471264,2089.31034482759,"Y","44",862,1710
"2811",250,248,67,1055.10344827586,2090.45977011494,"Y","44",862,1710
"2812",230,223,29,1070.04597701149,2070.91954022988,"Y","44",862,1710
"2813",239,255,66,380.390804597701,1412.29885057471,"Y","44",862,1710
"2814",169,206,113,1489.90804597701,1076.67816091954,"G","45",1906,633
"2815",130,136,76,1642.7816091954,1046.79310344828,"G","45",1906,633
"2816",129,166,71,1474.96551724138,944.494252873563,"G","45",1906,633
"2817",45,78,9,1539.33333333333,839.896551724138,"G","45",1906,633
"2818",164,203,86,1468.06896551724,760.586206896552,"G","45",1906,633
"2819",145,185,96,1616.34482758621,353.689655172414,"G","45",1906,633
"2820",87,134,56,1627.83908045977,264.034482758621,"G","45",1906,633
"2821",55,61,0,1785.31034482759,359.436781609195,"G","45",1906,633
"2822",81,84,7,2023.24137931034,321.505747126437,"G","45",1906,633
"2823",53,107,21,2351.97701149425,365.183908045977,"G","45",1906,633
"2824",135,153,71,2323.24137931034,499.666666666667,"G","45",1906,633
"2825",37,69,22,2346.22988505747,792.770114942529,"G","45",1906,633
"2826",102,144,70,2292.20689655172,975.528735632184,"G","45",1906,633
"2827",93,147,51,2120.6091954023,2592.7816091954,"G","46",2539,2156
"2828",94,145,52,2214.86206896552,2610.02298850575,"G","46",2539,2156
"2829",101,163,62,2284.97701149425,2599.67816091954,"G","46",2539,2156
"2830",59,106,14,2287.27586206897,2570.94252873563,"G","46",2539,2156
"2831",117,170,80,2213.71264367816,2526.11494252874,"G","46",2539,2156
"2832",138,187,121,2130.95402298851,2529.5632183908,"G","46",2539,2156
"2833",176,216,154,2135.55172413793,2467.49425287356,"G","46",2539,2156
"2834",96,151,50,2176.93103448276,2436.45977011494,"G","46",2539,2156
"2835",144,181,137,2104.51724137931,2420.36781609195,"G","46",2539,2156
"2836",102,142,71,2065.4367816092,2427.26436781609,"G","46",2539,2156
"2837",21,46,14,2083.8275862069,2421.51724137931,"G","46",2539,2156
"2838",10,40,0,2068.88505747126,2388.18390804598,"G","46",2539,2156
"2839",23,71,0,2071.18390804598,2344.50574712644,"G","46",2539,2156
"2840",53,112,22,2074.63218390805,2281.28735632184,"G","46",2539,2156
"2841",83,126,70,2065.4367816092,2208.87356321839,"G","46",2539,2156
"2842",101,146,61,2047.04597701149,2059.44827586207,"G","46",2539,2156
"2843",109,169,73,2071.18390804598,2000.8275862069,"G","46",2539,2156
"2844",32,90,0,2081.52873563218,1913.47126436782,"G","46",2539,2156
"2845",27,47,12,2091.87356321839,1814.62068965517,"G","46",2539,2156
"2846",39,76,6,2093.02298850575,1801.97701149425,"G","46",2539,2156
"2847",65,110,27,2152.79310344828,1839.90804597701,"G","46",2539,2156
"2848",18,51,4,2195.32183908046,1821.51724137931,"G","46",2539,2156
"2849",38,72,22,2320.6091954023,1775.54022988506,"G","46",2539,2156
"2850",135,181,153,2416.01149425287,1757.14942528736,"G","46",2539,2156
"2851",38,97,0,2503.36781609195,1965.19540229885,"G","46",2539,2156
"2852",57,94,27,2550.49425287356,1999.67816091954,"G","46",2539,2156
"2853",0,21,0,2543.59770114943,1910.02298850575,"G","46",2539,2156
"2854",22,72,1,2560.83908045977,1838.75862068966,"G","46",2539,2156
"2855",74,132,47,2614.86206896552,1869.79310344828,"G","46",2539,2156
"2856",104,157,39,2516.01149425287,1795.08045977012,"G","46",2539,2156
"2857",67,117,32,2488.42528735632,1721.51724137931,"G","46",2539,2156
"2858",114,149,85,2414.86206896552,1714.62068965517,"G","46",2539,2156
"2859",87,146,52,2852.79310344828,1981.28735632184,"G","46",2539,2156
"2860",36,88,3,2841.29885057471,2051.40229885057,"G","46",2539,2156
"2861",79,127,9,2898.77011494253,2007.72413793103,"G","46",2539,2156
"2862",94,150,61,2880.37931034483,1885.88505747126,"G","46",2539,2156
"2863",103,156,74,2966.58620689655,1911.1724137931,"G","46",2539,2156
"2864",89,125,37,2984.97701149425,1969.79310344828,"G","46",2539,2156
"2865",64,114,51,2936.70114942529,1824.96551724138,"G","46",2539,2156
"2866",22,45,16,2974.63218390805,1775.54022988506,"G","46",2539,2156
"2867",101,144,73,2929.80459770115,1715.77011494253,"G","46",2539,2156
"2868",102,148,75,2936.70114942529,1906.57471264368,"G","46",2539,2156
"2869",143,192,103,2905.66666666667,2024.96551724138,"G","46",2539,2156
"2870",124,167,60,2911.41379310345,2065.19540229885,"G","46",2539,2156
"2871",106,149,67,2958.54022988506,2622.66666666667,"G","46",2539,2156
"2872",163,207,122,2788.42528735632,2612.32183908046,"G","46",2539,2156
"2873",115,179,83,2901.06896551724,2584.73563218391,"G","46",2539,2156
"2874",132,185,93,2930.95402298851,2560.59770114943,"G","46",2539,2156
"2875",66,114,40,2801.06896551724,2541.05747126437,"G","46",2539,2156
"2876",67,117,32,2888.42528735632,2510.02298850575,"G","46",2539,2156
"2877",89,138,47,2741.29885057471,2457.14942528736,"G","46",2539,2156
"2878",89,136,56,2758.54022988506,2437.6091954023,"G","46",2539,2156
"2879",111,144,63,2813.71264367816,2438.75862068966,"G","46",2539,2156
"2880",120,150,64,2732.10344827586,2488.18390804598,"G","46",2539,2156
"2881",142,186,111,2678.08045977011,2606.57471264368,"G","46",2539,2156
"2882",136,191,90,2702.2183908046,2619.2183908046,"G","46",2539,2156
"2883",92,135,64,2699.91954022989,2578.98850574713,"G","46",2539,2156
"2884",138,178,79,2689.57471264368,2531.86206896552,"G","46",2539,2156
"2885",233,249,62,2187.27586206897,2328.41379310345,"Y","46",2539,2156
"2886",246,255,123,2205.66666666667,2328.41379310345,"Y","46",2539,2156
"2887",248,254,156,2211.41379310345,2328.41379310345,"Y","46",2539,2156
"2888",234,252,68,2506.81609195402,2429.5632183908,"Y","46",2539,2156
"2889",236,255,75,2514.86206896552,2430.71264367816,"Y","46",2539,2156
"2890",246,255,118,2522.90804597701,2426.11494252874,"Y","46",2539,2156
"2891",245,255,60,2524.05747126437,2245.65517241379,"Y","46",2539,2156
"2892",206,213,58,2555.09195402299,2256,"Y","46",2539,2156
"2893",216,233,67,2545.89655172414,2272.09195402299,"Y","46",2539,2156
"2894",230,250,67,2575.7816091954,2272.09195402299,"Y","46",2539,2156
"2895",245,255,117,2660.83908045977,2280.13793103448,"Y","46",2539,2156
"2896",241,255,80,2671.18390804598,2274.3908045977,"Y","46",2539,2156
"2897",248,253,125,2687.27586206897,2264.04597701149,"Y","46",2539,2156
"2898",245,255,118,2698.77011494253,2257.14942528736,"Y","46",2539,2156
"2899",239,250,70,2701.06896551724,2254.85057471264,"Y","46",2539,2156
"2900",240,255,78,2742.44827586207,2288.18390804598,"Y","46",2539,2156
"2901",241,255,75,2724.05747126437,2288.18390804598,"Y","46",2539,2156
"2902",243,247,72,2720.6091954023,2303.12643678161,"Y","46",2539,2156
"2903",246,255,108,2717.16091954023,2310.02298850575,"Y","46",2539,2156
"2904",241,254,87,2763.13793103448,2330.71264367816,"Y","46",2539,2156
"2905",217,219,50,2788.42528735632,2321.51724137931,"Y","46",2539,2156
"2906",232,254,45,3006.81609195402,2369.79310344828,"Y","46",2539,2156
"2907",243,255,86,3028.65517241379,2365.19540229885,"Y","46",2539,2156
"2908",246,255,110,2991.87356321839,2212.32183908046,"Y","46",2539,2156
"2909",238,255,54,2128.65517241379,1746.80459770115,"Y","46",2539,2156
"2910",250,255,53,2147.04597701149,1754.85057471264,"Y","46",2539,2156
"2911",230,234,53,2180.37931034483,1738.75862068966,"Y","46",2539,2156
"2912",227,235,38,2158.54022988506,1731.86206896552,"Y","46",2539,2156
"2913",232,224,29,2121.75862068966,1666.34482758621,"Y","46",2539,2156
"2914",121,160,67,282.770114942529,2073.51724137931,"G","47",723,1608
"2915",131,176,71,497.712643678161,2048.22988505747,"G","47",723,1608
"2916",75,138,23,410.35632183908,1985.01149425287,"G","47",723,1608
"2917",40,36,11,287.367816091954,1905.70114942529,"G","47",723,1608
"2918",58,39,9,337.942528735632,1862.02298850575,"G","47",723,1608
"2919",202,194,132,277.022988505747,1818.34482758621,"G","47",723,1608
"2920",183,169,120,265.528735632184,1813.74712643678,"G","47",723,1608
"2921",91,79,41,260.931034482759,1852.8275862069,"G","47",723,1608
